season,player_id,guid,player_name,age,school_abbr,total_qbr,points_added,qb_plays,total_epa,pass,run,exp_sack,penalty,raw_qbr,sack
2013,501046,8ce488f06c9079f312abf3b921fcb6ab,Anthony Boone,NA,DUKE,74.8,26,412,40.1,33.8,12.3,-5.2,-0.9,65.8,-5.4
2013,500990,4af89eff7bef1b23459a5795c0173240,Bo Wallace,NA,MISS,74,32.5,614,56.3,59.9,11.1,-14.9,0.4,63.4,-15.1
2013,530824,c447e03ca1c7a834554495569e33d07e,B.J. Denker,NA,ARIZ,73.9,40.1,603,56.3,32.7,30.1,-11.5,5,66.6,-11.5
2013,480550,2adf0b0ed6a384ec6f4a122eb55f1ae6,David Fales,NA,SJSU,72.6,60.4,576,75.8,78.5,8.6,-11.8,0.9,74.8,-12.2
2013,535825,d54bf1c252c3e7ab4a86073d8e862704,Nate Sudfeld,NA,IND,72.6,24,380,32.9,35,5.1,-7.9,0.9,65.8,-7.9
2013,500938,45b17a32e89e9c411be3b9d778c9a2dd,Shane Carden,NA,ECU,72,69.8,686,85.8,91.5,11.1,-19,4.2,74.2,-21
2013,501142,24c368f7fcee1d02cc7d8163a5b97fd6,Stephen Morris,NA,MIAMI,71.8,14.2,416,29.1,37.9,-0.7,-10.1,2.9,58.8,-10.9
2013,512705,0acf47c0437603413910a079feb0b551,Connor Cook,NA,MSU,71.8,26.7,478,47.1,52.6,2.5,-11.2,4.5,64.1,-12.5
2013,503695,46732071068fcb1cf4c42786fa785682,Keith Wenning,NA,BALL,71.6,67.4,585,82.7,86.8,-0.8,-7.7,6.7,76.8,-10
2013,482142,c3aa9c78f318a92347199ca33772775d,Jordan Lynch,NA,NIU,70.6,74.7,734,99.3,49.6,56.6,-5.4,-1.5,74.2,-5.4
2013,482594,b4348fe9fd280531ad90dbc8d5e0d11e,Taysom Hill,30,UVA,70.3,33.4,737,59.9,31.4,53.5,-24.4,0.6,61.5,-25.4
2013,513573,9469a985021712a6eb493e3128986d3a,Matt Quinn Johnson,24,BGSU,69.4,49.3,531,63.9,72.9,11.9,-20.8,0.8,72.4,-21.9
2013,549759,455baffe1ee8df2c2ed5f9828decc3a2,P.J. Walker,25,TEM,69.4,29.1,361,39,38.4,8.7,-9.5,1.7,69.8,-9.8
2013,481587,52c4f09748eee31818842a1ecf9f0d1b,Ross Metheny,NA,USA,69.3,45,484,59.4,50.4,14.8,-9.1,3.6,72.4,-9.1
2013,501241,15fa8f1c4c65f2f58632a0a9d1c02532,Cody Fajardo,NA,NEV,68.6,49.5,534,64.4,55.5,23.1,-14,0.8,72.4,-14.7
2013,530738,76c5b9cf1f86d6b8db2a17671133cfd9,Philip Nelson,NA,MINN,68.5,12.7,292,23.5,21.9,11.3,-9.9,0.7,61.1,-10.5
2013,513329,3c75884248483dafde0620ca5109f5ce,Cody Kessler,26,USC,68.4,15.4,440,30.8,44.9,6.8,-18,-0.4,59,-20.7
2013,482599,6489ca9bc02d5d96068db58e12ca2ad0,Keith Price,NA,WASH,68.2,18.5,471,35.1,49.2,2.4,-14.9,-1,60.1,-15.5
2013,501543,98012621497f1b4e80bc8a0cfd2e0a57,Devin Gardner,NA,MICH,67.5,17.4,547,41,52.7,6.1,-25,7.2,58.2,-25.5
2013,550158,73792851d02024e720e91cd92e71fdec,Jake Waters,NA,KSU,67.2,17.6,409,30.2,46.1,-3,-12.8,0.6,61,-13.5
2013,501882,a8a6e915ae11a27af8f251d4fc70a109,Blake Bell,NA,OKLA,66.9,3.4,334,15.8,25.4,-5.5,-5.7,1.4,52.7,-5.7
2013,501941,40a5d0ded7d13f66b11fe59c79e896d7,Case McCoy,NA,TEX,65.5,2.8,394,18.4,13.5,3.5,-6,7.4,51.8,-6
2013,480413,bb4571c04e522ceaf4ed3f1fdacbe571,Nathan Scheelhaase,NA,ILL,65.1,22.7,581,41.5,50,12.4,-18.8,-1.2,60,-19.6
2013,480234,681851e2de4bc606811e2e0ce50027c6,Bryn Renner,NA,UNC,64.4,10.5,303,19.9,27.2,-1.1,-8.6,2.4,58.9,-8.6
2013,514116,45a8da1b0a3af96e219c6f1682d69acd,Tom Savage,NA,PITT,64.2,13.7,508,32,52.2,4.5,-25.3,2.3,57,-27.1
2013,503922,e13c78e906942ef7091ffb858cbd60dd,Terrance Broadway,23,ULL,63.8,30.1,427,43,41.5,11.7,-13.1,3.3,67.5,-13.6
2013,480981,b549b8b1abd009da613ae2464bc6e9fb,Corey Robinson,NA,TROY,63.3,34.4,488,50.3,65.4,-0.3,-14.3,0.2,67.5,-15.1
2013,518380,bf74043bcfcb6e2a638dc95b10f7214c,Jake Rudock,NA,IOWA,63,9.5,439,28,29.9,8.7,-9.5,-0.5,55.6,-10.2
2013,480209,f1bb5437fce02893d82d66a671add31a,Garrett Gilbert,NA,SMU,62.8,35.2,623,52.2,52.4,18.5,-18.1,0.1,64.3,-19.1
2013,531222,1722a322ce9aeb15aa80570d607a9aec,Grant Rohach,NA,ISU,62.4,-5.5,260,4.7,11.1,0.3,-6,-1.3,44.6,-6.1
2013,530943,a9dd2bd20033011c5f4564ade894cc5e,Jalen Whitlow,NA,UK,62.2,-2.3,287,8.3,5,14.3,-9.3,-1.2,47.9,-9.8
2013,514440,2df868b125179a3956fdf8808fe506c9,Terrel Hunt,NA,SYR,62,10.3,412,25.2,9.6,24.5,-6.5,-2,56.5,-6.9
2013,504908,609e0d66a296bbe5058978551ad36582,Grant Hedrick,NA,BSU,61.6,19.9,329,25.6,27.5,7.4,-7.8,-0.2,65.2,-9
2013,530568,a936cec757a49e9e3d52fb20bc3ac4ea,Keenan Reynolds,NA,NAVY,61.1,34.3,448,49.7,17.1,41.4,-10.5,2.6,68.9,-11.4
2013,504823,7601ad70f383ff7822e757010b6519af,Connor Halliday,NA,WSU,60.6,-6.9,806,26.2,47.8,-2,-19.1,2.5,47.8,-22.1
2013,514230,5147711359c6f63581bc9cb8c80e2dbd,Joel Stave,NA,WIS,60.2,1.5,408,16.8,33.2,-6.4,-9.2,0.2,51,-10
2013,500419,4dae14bf5100094c87f74ec55519c08f,Trevor Siemian,NA,NW,60,5.4,360,19.9,30.6,1.2,-10.7,0,53.9,-11.8
2013,516959,4a8fb0bde8eedbb71a2a65e174bd7659,Brett Smith,NA,WYO,59.6,46,628,56.9,44.6,22.7,-11.8,2.2,68.2,-12.8
2013,501665,8e001eef40e074f1dd80bacac9503eeb,Chase Rettig,23,BC,59.5,1.8,350,16.2,27.4,2.6,-12.7,-0.7,51.3,-13.2
2013,481338,812ea87aefc82ec5c6f7a285b38bddbe,Caleb Herring,NA,UNLV,59.4,45.7,557,60.3,60.5,11.7,-15.7,3.9,70.1,-15.7
2013,515915,2ea2fede122061252acfb4ce3713c7f1,Brandon Allen,NA,ARK,59.3,-3.4,320,9.4,10.9,2.6,-3.8,1.2,47.2,-5.2
2013,552329,057f00998fc8828652b248d7a99c3f41,Christian Hackenberg,23,PSU,58.3,12.7,493,31.6,43,-3.3,-12.2,6.7,56.6,-14.8
2013,531051,7d5d6c24f168cc3f285ef81a285961f6,Travis Wilson,23,UTAH,57.7,-11.8,348,4.6,1.4,13.8,-9.7,0.6,41.3,-11.1
2013,480846,757cd8404908833e22a658730e610c08,C.J. Brown,NA,MD,57.6,6,446,22.2,24.2,11.5,-13.1,0.6,53.5,-14.1
2013,550278,f8de136af9d15e7edc087c382405990b,Sefo Liufau,NA,COLO,57.1,-6.5,319,6.1,15,-4.1,-5,2.3,44.8,-7.2
2013,550373,5bb4376ad089e3e4e49a44f1d709a012,Baker Mayfield,25,TTU,56.8,-3,459,14.9,30.1,-3.4,-12.9,1.4,48.3,-13.1
2013,486785,f1dd438a51bf47d3e61f09f676ffc83c,Eric Soza,NA,UTSA,56.7,15.7,518,31.8,23.9,13.1,-6.9,2.1,57.8,-7.2
2013,516958,dbc4d36727ca4fde80e7016c43c94d6e,Adam Kennedy,NA,ARST,56.7,15.9,504,33.7,41.1,12.9,-16.7,-3.1,58.1,-17.3
2013,547401,987f4f39ed6f591557ebec7dc356171c,Jared Goff,26,CAL,55.8,-4.8,627,20,37,0.1,-17.3,3.4,48,-20.4
2013,489481,19ffbb446bee57703c47bc08dd8ee828,Tyler Tettleton,NA,OHIO,55.6,23.4,448,35.7,40.8,2,-9.1,3,63.3,-10
2013,481027,3199cbbd22020d8b7ba2da2dbc895d6d,Derek Thompson,NA,UNT,55.3,21.7,502,38.8,44.7,-2.4,-5.8,2.1,61,-5.8
2013,501571,7ae43f16ae7de01bef9f7177ce77d053,Logan Kilgore,24,MTSU,55.3,15.8,421,29.9,32.7,0.7,-6.4,3.2,59.6,-6.7
2013,481988,2aedbf4ee6434a9d977677a811877b29,Austyn Carta-Samuels,NA,VAN,55.1,5.8,381,19.7,27,4.3,-10.9,-0.2,53.9,-11.4
2013,481287,8b542dc51d8bbe6c70da5147cef3fa02,Casey Pachall,NA,TCU,54.2,-4.9,287,8.4,10.3,2.4,-4.8,1.2,45.6,-5.5
2013,481228,8b5ecd7ce13d6c29b9ec81dc29b0955e,T.O. Owens,NA,TOL,53.8,4.4,403,19.9,23.5,1.3,-3.3,-0.4,52.8,-4.3
2013,501098,657a6d6b04358a8643cf56d338a618d2,Clint Trickett,NA,WVU,53.8,-15.9,295,-1.6,7.7,-4.4,-9,6.9,36.3,-11.7
2013,482756,c66460117a841f9d06d152dab98dff69,Sean Schroeder,23,HAW,52.6,19.1,464,34.3,46.5,-2.8,-12.6,4.2,60.5,-13.7
2013,481248,2a37cd434f5fb09a36ecb45262a27427,Kolton Browning,NA,ULM,51.3,2.4,472,20.3,30.3,1,-11.6,1.3,51.3,-12.5
2013,511969,34716b193fb699b2d018b0515ce0f224,Sam B. Richardson,NA,ISU,51.1,-9.4,332,5.9,10.9,9.8,-12.8,-1.4,42.7,-13.3
2013,480239,107276cf1865c106aa0c0f12f8f99a82,Logan Thomas,NA,VT,50.6,-10.4,602,16.9,35.5,-1,-19.5,2.7,45.5,-20.9
2013,504866,61b92d9914fd7148aa20e513d8159380,Brandon Doughty,NA,WKU,49.7,13.9,448,32,48,-3.8,-12.4,0.8,58,-13
2013,550876,2b45fe7d425b1078ff4557d0b9437b9e,Jaquez Johnson,NA,FAU,48.7,9.8,458,26.4,21.4,18.5,-12.1,1.6,55.5,-15.1
2013,518344,9755a059ebb2b7fc62840470940b0193,Gary Nova,NA,RUTG,48,-3.1,389,12.5,33.1,-6.3,-12.8,-0.7,47.9,-13.4
2013,531864,c813b0aadf8d0755035640f138e8d6c8,Colin Reardon,NA,KENT,47.8,5.7,439,22.9,26.5,2.9,-6.2,1.2,53.4,-7.6
2013,484019,8030760f138a2d3c39ba21b5abc481c2,Jonathan Perry,NA,UAB,47.6,3.9,250,10.2,8.4,8.8,-6.1,0.1,54,-7.4
2013,531276,dd6d72623814a0c70b5a0548b5c5289d,Andrew McDonald,NA,NMSU,47.5,4.8,475,20.4,32.6,-1.9,-10.1,1.1,52.6,-11.3
2013,500571,706491100800cb0c733dfec2e1ba10fa,Jameill Showers,NA,UTEP,47.3,10.3,272,19.6,16.7,10.1,-9.2,3.5,59.7,-10.8
2013,517034,9b0a6e4ba1bc6654a73d39c8d015d7e5,Vad Lee,NA,GT,47.1,-24.7,391,-5,15,-14.5,-7.5,2.4,34.1,-8
2013,503970,d1cb582a256f3e1aee1f5959083c4f0c,Tyler Murphy,NA,FLA,47,-16.9,270,-3.1,7.4,5.2,-13.3,-1,34.3,-14.8
2013,545550,1140ee4eaa3f353449dd4e318a8356b9,John O'Korn,NA,HOU,46.2,-16.7,566,9.1,28.3,-6.3,-15.4,4.1,42.4,-17.1
2013,513614,a017bba1f86b32573234b5a82ade0825,Joe Licata,NA,BUFF,45.4,5.2,474,19.8,29.1,-3.3,-9.2,4.5,52.9,-10.3
2013,547570,0b5c0fe18b8d434cd3b14444a816a7f6,Quinn Kaehler,NA,SDSU,45.2,10.3,475,27.4,47.5,-1.5,-16.6,1.7,55.6,-20.5
2013,515528,cfc8effa342ccbf2cd3f32f1a8e7ccfe,Garrett Grayson,NA,CSU,44.3,5,581,27.6,39.2,0.7,-11.5,0.3,52.2,-12.7
2013,514617,1060cda536dd7d03bb6315dc5a9035c0,Kyle Pohl,NA,AKR,43.6,-2,511,19.7,24.3,4.5,-12.6,4.4,49,-13.6
2013,531455,f1706f6e2a98a5986308e1f7b278edf7,Cooper Rush,NA,CMU,42.5,3.7,363,17.7,31.8,2.1,-15.1,1.4,52.7,-17.6
2013,517127,ff445bbde3fbbab2743dfba104a72058,Trevone Boykin,NA,TCU,41.9,-25.3,313,-9.1,2.2,-1.6,-8.8,1.6,30.2,-11.3
2013,501565,83e99cba4e77304fb266b07ac3f0424a,Pete Thomas,NA,NCST,40.5,-14.7,348,1.6,11.4,5.2,-14.2,0,39.2,-15
2013,548240,26507c0b4449186bebfa38ddc1aaaddb,Tyler Jones,NA,TXST,40.5,-0.4,271,11,15.4,1.8,-6.1,0,49.6,-6.1
2013,504525,c4d23ef9d2110c5d52dc3790c3af2393,Tyler Benz,NA,EMU,40.4,-1.5,280,9.2,18.3,1.6,-11.7,1,48.6,-11.7
2013,500554,88557db5fd9beafdd758cba5657d04f1,Tanner Price,NA,WAKE,39.7,-26,533,-0.3,3.4,10.2,-13.6,0.8,37.6,-14.9
2013,550720,410075c0371dc58926adb3291dbc12ee,Darell Garretson,24,USU,38.7,-4.3,290,7.8,24.3,-6.3,-10.5,1.2,46.2,-11.4
2013,482478,b6337b54b609dba4231794cce8acc286,Taylor McHargue,NA,RICE,38.3,-19,520,5.3,22.7,4.9,-21.2,0.5,40.6,-22.5
2013,550170,1a9224d5da0988876eb8c2811da9edfb,Danny Etling,26,PUR,38.2,-28.9,331,-8.2,7.2,0.4,-13.9,-0.3,28.7,-15.4
2013,511361,ce4eed9b47b7659e1fdaf71694e08ae3,David Watford,NA,UVA,38.2,-39.8,566,-10.7,0.5,-2,-10.1,2,32.5,-11.4
2013,534849,f5d62cc6e82794ef2bdfb165099f35e0,Paxton Lynch,26,MEM,36.1,-23.7,468,-1,9.7,4.4,-15.3,2.1,37.2,-16.9
2013,482680,6c9250607e601ad50a7569416497cad0,Brandon Mitchell,NA,NCST,35.4,-22.7,253,-7.1,1.6,-2.1,-6.7,0.7,28.2,-7.3
2013,481555,fe9bac87e14424a3837d52b4663f4079,Cody Green,NA,TLSA,34,-15.9,266,-2.6,6.8,-9.8,-2.4,2.8,35,-2.4
2013,499807,15c2d51cc00c77d4fabd8e2a1528297f,Nick Montana,NA,TULN,33.4,-19.6,383,-1,8.9,0.5,-12.6,2.9,37,-13.1
2013,531316,d8b0d56c3b36f7c1216c183ef87f735d,Ryan Higgins,NA,LT,31.2,-18.4,370,-0.6,11.5,-0.5,-15.5,4.5,37.3,-16.1
2013,513425,5bb8dd3178b0d5decf1c12e181e0df6e,Ronnie Bell,NA,GAST,31,-17.3,498,5.5,15.4,7.2,-16.5,-0.4,41.1,-16.5
2013,532645,f83e15b7230f55e95404bea48f68e3a3,Zach Terrell,NA,WMU,30.9,-15.9,330,-0.1,8.8,0.4,-9.9,1.7,37.7,-10.7
2013,487745,027199a809a52996332529e1a6ee6742,Taylor Davis,NA,IDHO,30.3,-19.6,286,-3.9,-2.4,4,-6.5,1,32.9,-6.5
2013,482493,5e54d5b9ec52ee98c25fa6ac3a3ec788,Allan Bridgford,NA,USM,27,-23.1,241,-9.9,-3.6,-2.2,-5.2,2.8,27,-7
2013,515360,013ef8d18cce89bdce6762fa237039b8,Angel Santiago,NA,ARMY,26.2,-16.1,282,-2.1,5.7,-1.9,-5.4,-0.6,35.6,-5.4
2013,531172,7cbd9c06728545abcea42f3a8bc22683,Chad Chalich,NA,IDHO,24.1,-23.6,298,-6.1,7.9,1.4,-13.6,-1,30.5,-14.4
2013,501563,760d8825fd9ca8248bfeef22e12f6710,Jake Heaps,NA,KU,23.9,-44.7,327,-23.1,-5.3,-4.1,-15,2.1,19.5,-15.8
2013,537066,e2f6399c8ce1981bb8f4827c0a5a8f32,A.J. Doyle,NA,UMASS,22,-32.7,321,-14.3,-1.4,-7.3,-6.4,0.9,25.8,-6.4
2013,552880,836ffdca347435c84c2bb0810f42b8d6,Nick Mullens,NA,USM,21.1,-31.4,330,-9.2,1.6,-0.9,-9.7,0.6,27.1,-10.4
2013,483985,d6688392629e7ea07b138efa3b2ef085,Austin Boucher,NA,M-OH,12.3,-51.1,308,-29.1,-4.4,-10.2,-14.4,1,15.2,-15.5
2014,511459,33be1f4ad81275b97b7c5319d2a7113a,Marcus Mariota,27,ORE,91.3,118.8,641,122.4,90.3,53.5,-16.4,-2.2,87.3,-19.2
2014,545624,9c705b0e83d7a16c083cd08c359506b0,J.T. Barrett,25,OSU,87.1,78.9,518,84.5,46.3,50.6,-13.7,1.3,83,-13.7
2014,550021,3dd077e9625a625ad12f09c561d401da,Nick Marshall,NA,AUB,85.6,60.2,472,68.4,55.3,20.3,-7.3,0.1,79,-7.3
2014,504052,2c42ed67da5d70edeb1e21b3c666faba,Blake Sims,NA,ALA,84.4,49.5,512,66.3,65,12.2,-9.4,-1.5,73.2,-9.4
2014,531104,53bc77a8eefc3d4ed74fd9d2dcedc418,Justin Thomas,NA,GT,83.8,47,406,58.8,32.2,32.5,-4.6,0.5,76.9,-6.1
2014,512705,0acf47c0437603413910a079feb0b551,Connor Cook,NA,MSU,82.3,50.5,455,57.9,58.4,5.7,-6.3,0.2,76,-6.3
2014,504004,bbb3c826ab66db02777fc721c2ac2192,Hutson Mason,NA,UGA,81.9,27.4,354,37.1,40.4,5.5,-9.7,1.3,69.1,-10.2
2014,549865,b742ddc22ce40ccd182fe7299c2a9b85,Kenny Hill,NA,TA&M,80.3,38.1,387,38.7,38,5.6,-5.7,0.8,73.6,-5.7
2014,503970,d1cb582a256f3e1aee1f5959083c4f0c,Tyler Murphy,NA,BC,80.1,44.6,451,60.6,17.2,56.4,-14.1,1.3,73.7,-14.1
2014,513329,3c75884248483dafde0620ca5109f5ce,Cody Kessler,26,USC,79.5,53,555,63.2,80.4,1.6,-17,-1.8,72.9,-17
2014,480746,c017d1d6b8ad7ac80895d6690c0c87bc,Bryce Petty,NA,BAY,78.8,44.9,557,57.8,74.8,-2.3,-13.2,1,69.8,-15.7
2014,550158,73792851d02024e720e91cd92e71fdec,Jake Waters,NA,KSU,78.3,51.8,601,64,63.4,10.6,-15.8,7.2,71,-17
2014,504866,61b92d9914fd7148aa20e513d8159380,Brandon Doughty,NA,WKU,77.7,90.2,628,102.3,110,4.2,-12.1,0.9,81.6,-13.1
2014,534449,ad885a03d1973fd91f9e638da9dbe746,Trevor Knight,NA,OKLA,77.2,25.2,407,33.6,23.9,14.4,-4.1,-0.5,65.6,-4.1
2014,511982,26eb73bec3fc9eb2555e7c3a01a5bc9d,Brett Hundley,NA,UCLA,77,44,591,64.1,55.7,34.8,-24.7,-0.8,68.4,-25.5
2014,547401,987f4f39ed6f591557ebec7dc356171c,Jared Goff,26,CAL,76.3,54,611,69.2,82.1,-0.4,-15.7,5.8,71.5,-18.1
2014,504295,9479d4740931d5ec61cb11b1be7f112c,Dylan Thompson,NA,SC,75.8,30.7,561,52.5,58.8,2.2,-16.3,9.1,63.9,-17.6
2014,530308,57af2581cec9d5a32afe7a719925f78b,Jameis Winston,27,FSU,74.6,31.3,569,51.7,66.1,-2.1,-10.7,0.4,63.9,-12.7
2014,512030,5f09781b6b0b7325049ba91e60d794e6,Dak Prescott,NA,MSST,74.5,48.3,644,63.3,42.7,33,-12.1,-0.3,68.5,-12.1
2014,504908,609e0d66a296bbe5058978551ad36582,Grant Hedrick,NA,BSU,73.7,63.7,615,74.8,69.8,18,-11.6,-0.4,74.6,-12.5
2014,517127,ff445bbde3fbbab2743dfba104a72058,Trevone Boykin,NA,TCU,73.6,45.6,694,59.3,53,15.4,-11.9,3.3,66.5,-12.4
2014,546540,84563f7de787f55ce6348beffea80a7b,Joshua Dobbs,NA,TENN,73.2,15.7,294,23.1,9.9,19.4,-7.3,2.1,63.6,-8.3
2014,3139477,37d87523280a9d4a0adb22cfc6d3619c,Patrick Mahomes,25,TTU,71.8,10,261,18.4,23.7,-0.5,-5.2,1.4,59.8,-6
2014,518344,9755a059ebb2b7fc62840470940b0193,Gary Nova,NA,RUTG,71.8,23.2,394,34,35.6,7.7,-8.2,-0.2,64.8,-9.2
2014,532645,f83e15b7230f55e95404bea48f68e3a3,Zach Terrell,NA,WMU,71.8,54,466,64.6,69.9,7.6,-13.5,1.7,76.9,-14.7
2014,515409,0467fbf0baec23b17116f4bb4b877719,Everett Golson,NA,ND,71.4,25,582,46.4,54.1,5.4,-15.9,5.3,61,-18.7
2014,530450,af412757c25fa904cb377063301a8563,Chad Voytik,NA,PITT,71.1,26.6,445,42.3,37.3,16.3,-12.5,1.2,65,-12.5
2014,518380,bf74043bcfcb6e2a638dc95b10f7214c,Jake Rudock,NA,IOWA,70.5,37.9,439,52.5,49,9.8,-11,6.2,71.1,-12.3
2014,534259,9124484cdd14afa480fb312bb29fabe8,Gunner Kiel,NA,CIN,70.4,34.5,482,48.8,52,3.6,-8,3.8,67.8,-10.5
2014,530731,47b03632ca84827203b29edd6ff73a23,Mitch Leidner,NA,MINN,70.2,14.5,385,28.2,24.4,17.3,-13.8,1.4,59.7,-14.9
2014,515915,2ea2fede122061252acfb4ce3713c7f1,Brandon Allen,NA,ARK,69.8,7.7,415,22.3,33.1,-3.5,-6.9,0.6,54.8,-7.8
2014,515528,cfc8effa342ccbf2cd3f32f1a8e7ccfe,Garrett Grayson,NA,CSU,69.4,43.2,504,53.2,73.7,-4.2,-14.8,2.2,70.9,-18.5
2014,501098,657a6d6b04358a8643cf56d338a618d2,Clint Trickett,NA,WVU,69.3,16.9,505,35.1,46.6,1.5,-18.5,8.8,58.6,-21.7
2014,516357,02a92ccdd3ba2455bf17768aeeb8c44b,Kevin Hogan,NA,STAN,69.2,25.6,482,41.2,48.9,4.6,-12.6,1.6,63.4,-13.9
2014,512191,efcb42e50bef62d1b58bdbc17fde2479,Jacoby Brissett,28,NCST,68.9,32.8,536,49,37.4,30.7,-17.7,2.3,65.4,-21.8
2014,518267,14f2797ea6ce7934fa9ab43df40a5fa6,Rakeem Cato,NA,MRSH,68.9,71.1,605,78.8,65.7,23.6,-12.7,3,77.2,-13.4
2014,548447,5a9f3e935a91de63b0ef7e8ff4008418,Taylor Lamb,NA,APP,68,55.6,430,61.9,43.6,18.3,-4.2,4.1,79.3,-4.2
2014,516347,5b0c8cc4de5887039584bf465ed47201,Marquise Williams,NA,UNC,67.9,31.7,672,51.4,44.5,19.4,-13.7,3.9,62,-16.5
2014,500938,45b17a32e89e9c411be3b9d778c9a2dd,Shane Carden,NA,ECU,67.5,42.9,780,69.8,85.8,-0.9,-20,5.8,63.9,-20.7
2014,550386,bc6c0ac5f9c791170f76f39b5c8d85a6,Davis Webb,26,TTU,66.8,18.1,393,32.3,33.4,2.2,-2.1,-0.3,61.7,-3
2014,3123048,8c5f3bcf094e628136fc64e125c865d8,Brad Kaaya,25,MIAMI,66.1,12.7,434,27.6,40.3,0.2,-9.6,-0.5,57.5,-12.6
2014,532480,8638f3f22c83d27c6b8bacc37c4bdddb,Drew Hare,NA,NIU,66.1,48.7,513,61.9,42.9,28.4,-7.5,-0.7,72.8,-8.7
2014,501241,15fa8f1c4c65f2f58632a0a9d1c02532,Cody Fajardo,NA,NEV,65.1,47.9,628,71,39.1,42.2,-13.1,3,68.8,-13.7
2014,531051,7d5d6c24f168cc3f285ef81a285961f6,Travis Wilson,23,UTAH,64.7,14.3,453,32.3,39.7,6.1,-14.4,1.1,58.1,-14.4
2014,532925,ea810240713221320e857a20644ca85a,Kevin Ellison,NA,GASO,64.5,31.7,319,39.5,18.8,23.5,-2.5,-0.2,73.7,-2.8
2014,533270,30a818d641cb3367d8391d3a431773d6,Tommy Armstrong Jr.,NA,NEB,64.3,19.7,548,37.1,28.1,19.5,-10.3,0.9,59.2,-11.6
2014,504700,2f0c1940394f2fb117fb6069b5557238,Taylor Kelly,NA,ASU,64.1,17.1,401,32.2,37.6,11.3,-18.5,2.7,60.9,-19.4
2014,530357,aad61f5c65788de2a850ce18de6aa8e9,Will Gardner,NA,LOU,64.1,2.3,262,13.2,24.4,-2,-7.5,1,52.3,-10.3
2014,504823,7601ad70f383ff7822e757010b6519af,Connor Halliday,NA,WSU,63.4,22.2,599,41.4,54.2,-3,-13.7,4,59.5,-13.7
2014,511969,34716b193fb699b2d018b0515ce0f224,Sam B. Richardson,NA,ISU,62,10.2,604,33.2,29.2,14.1,-15.1,5.6,54.4,-15.7
2014,511552,ef65357cb9f83b67b10250d008d23974,Derrius Vick,NA,OHIO,61.5,19.1,254,23.5,14.7,12.4,-4.7,1.9,68.6,-5.5
2014,551184,c26815293927b048642ce867e51defe7,Justin Holman,NA,UCF,61.4,21.3,545,39.4,43.4,9.1,-12.9,0.8,60,-14
2014,501046,8ce488f06c9079f312abf3b921fcb6ab,Anthony Boone,NA,DUKE,61.3,11.4,584,33.5,22.4,20.2,-8.8,1.7,55.1,-10.8
2014,530944,1d9cf44455af99c87de97807a17a2bd2,Patrick Towles,NA,UK,61.2,-5.6,567,17.2,21.5,15.5,-19.5,1.8,47.4,-21.6
2014,550278,f8de136af9d15e7edc087c382405990b,Sefo Liufau,NA,COLO,61.1,18,622,41.5,44.1,4.8,-9.3,4,57.5,-11.3
2014,512424,d9e638277de130484b4e010c1e123465,Justin Worley,NA,TENN,60.2,-10.5,318,3.9,22.7,2.6,-17.6,-1.5,41.5,-20.1
2014,531455,f1706f6e2a98a5986308e1f7b278edf7,Cooper Rush,NA,CMU,60,37.9,470,50.4,64.3,4.6,-18.7,5.6,69.8,-24.3
2014,552097,a529d0ba30d3a6b7a36df2236739bce0,Anu Solomon,NA,ARIZ,59.8,19.7,743,49.1,53.4,7.6,-23.9,12.1,56.8,-23.9
2014,550629,c4e503681d90c1f573100427b795a213,Luke Falk,24,WSU,59,-4.8,295,7.2,19,-2,-9.9,1.4,45.8,-11.4
2014,545552,bbb12f079e8caa355e9b8b24eacca6d2,Greg Ward,NA,HOU,58.4,14.8,404,30.1,25,17,-13.8,1.6,59.4,-13.8
2014,534849,f5d62cc6e82794ef2bdfb165099f35e0,Paxton Lynch,26,MEM,58,15.6,566,36.7,40.4,4,-9.3,3.1,57.1,-10.8
2014,535972,0bfe989c081cbffa92510ffff64a190e,Kale Pearson,NA,AFA,57.9,25.6,371,37.8,31.7,11.2,-7.3,2.5,67.2,-7.8
2014,513949,a4265a1826ce6704eaf35440d25e40b9,Taylor Heinicke,NA,ODU,57.9,35.3,571,54.7,59.7,10.5,-18.7,4.4,65.6,-19.8
2014,530521,f5b25c1545bb828ff270c7a60637a8a3,Greyson Lambert,NA,UVA,57.8,-6.1,325,8.8,15.4,-2.2,-6.6,2.6,45.1,-7.1
2014,500990,4af89eff7bef1b23459a5795c0173240,Bo Wallace,NA,MISS,57.7,-9.5,541,13.9,36.7,-9.5,-15.2,2.5,45.5,-15.8
2014,550876,2b45fe7d425b1078ff4557d0b9437b9e,Jaquez Johnson,NA,FAU,57.6,27.5,461,44.7,37.5,14.8,-8.8,1.8,65,-9.3
2014,531385,cffdb544fd3f7b0c526e63b57972ac3d,Maty Mauk,NA,MIZ,57.4,2.8,577,27.1,28.5,13,-15.3,1.7,51.2,-16
2014,531589,99936d7447e40d7502a8d9ceb1fa3202,Austin Grammer,NA,MTSU,57.1,27.8,506,42.4,33.2,23.9,-16.2,2.6,63.9,-17.1
2014,514894,5b54d0048e9cd151214c0a3a1c5f2593,Driphus Jackson,NA,RICE,56.8,23.8,478,37.9,45.6,7.5,-14.8,0.8,62.6,-15.9
